id,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength
fre001765,musset-a-quoi-revent-les-jeunes-filles,musset-a-quoi-revent-les-jeunes-filles,,Comedy,False,Musset,A quoi Rêvent les Jeunes Filles,Comédie,0,ninette|ninon,11,0,10,3,3,4,0,2,765,,7222,7013,282,,1880.0,1833,1833.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_AQUOIREVENT.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_AQUOIREVENT.xml']",,,,,6.2,0.6888888888888881,0.8655555555555551,10,9.0,1.0,31.0,2.0,1.311111111111111
fre001053,musset-andre-del-sarto,musset-andre-del-sarto,Q97652277,,False,Musset,André Del Sarto,Drame en Deux Actes et en Prose,0,andre|damien|lionel,28,2,9,7,2,0,0,403,18,0.0,10043,9655,432,,1850.0,1851,1850.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ANDREDELSARTO.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_ANDREDELSARTO.xml']",,,,,6.666666666666667,0.833333333333333,0.892592592592592,9,8.0,1.0,30.0,2.0,1.166666666666666
fre001054,musset-ane,musset-ane,Q3205092,Comedy,False,Musset,L'Ane et le Ruisseau,Comédie en un Acte et en Prose,0,la-comtesse|marguerite,15,1,5,0,2,3,0,633,0,0.0,11761,11610,233,,,1858,1858.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ANE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_ANE.xml']",,,,,3.2,0.8,0.866666666666666,5,4.0,1.0,8.0,2.0,1.2
fre001052,musset-augier-habit-vert,musset-augier-habit-vert,Q3203443,Comedy,False,Musset,L'Habit Vert,Proverbe en un Acte,1,several characters,6,1,6,3,1,2,0,371,13,0.0,6443,6278,685,,1849.0,1858,1849.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET-AUGIER_HABITVERT.xml', 'http://theatre-classique.fr/pages/documents/MUSSET-AUGIER_HABITVERT.xml']",,,,,5.0,1.0,1.0,6,5.0,1.0,15.0,1.0,1.0
fre001055,musset-badine,musset-badine,Q3024284,Comedy,False,Musset,On ne Badine pas avec l'Amour,Comédie,0,several characters,18,3,9,4,3,2,0,516,0,0.0,15424,15138,333,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BADINE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_BADINE.xml']",,,,,7.333333333333333,0.9166666666666661,0.92989417989418,9,8.0,1.0,33.0,2.0,1.083333333333333
fre001056,musset-barberine,musset-barberine,Q2884174,Comedy,False,Musset,Barberine,Comédie en Trois Actes et en Prose,0,rosemberg,18,0,12,6,3,3,0,537,20,0.0,15388,15111,314,,1850.0,1890,1850.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BARBERINE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_BARBERINE.xml']",,,,,5.0,0.45454545454545403,0.847835497835497,12,11.0,1.0,30.0,2.0,1.545454545454545
fre001766,musset-bettine,musset-bettine,,Comedy,False,Musset,Bettine,Comédie en un acte et en prose,0,bettine,18,0,7,2,1,4,0,590,24,,13593,13397,149,,1851.0,1876,1851.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BETTINE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_BETTINE.xml']",,,,,4.2857142857142865,0.7142857142857141,0.8428571428571421,7,6.0,1.0,15.0,2.0,1.2857142857142851
fre001057,musset-caprice,musset-caprice,Q3548417,Comedy,False,Musset,Un Caprice,Comédie en un acte et en prose,0,mathilde|chavigny,8,1,5,1,2,2,0,461,0,0.0,9882,9772,352,,1847.0,1889,1847.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CAPRICE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_CAPRICE.xml']",,,,,3.2,0.8,0.866666666666666,5,4.0,1.0,8.0,2.0,1.2
fre001058,musset-caprices,musset-caprices,Q2647368,Comedy,False,Musset,Les Caprices de Marianne,Comédie,0,coelio,9,1,11,6,2,3,0,357,0,0.0,10664,10527,143,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CAPRICES.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_CAPRICES.xml']",,,,,5.818181818181818,0.581818181818181,0.8559163059163051,11,10.0,1.0,32.0,2.0,1.418181818181818
fre001059,musset-carmosine,musset-carmosine,Q105297413,Comedy,False,Musset,Carmosine,Comédie en Trois Actes,0,ser-vespasiano|minuccio,25,3,15,5,2,8,0,671,38,0.0,20547,19912,469,,,1852,1852.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CARMOSINE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_CARMOSINE.xml']",,,,,7.6,0.542857142857142,0.7841391941391941,15,13.0,1.0,57.0,3.0,1.485714285714285
fre001769,musset-fantasio,musset-fantasio,,,False,Musset,Fantasio,,0,fantasio,10,0,14,6,1,7,0,397,2,,11594,11406,229,,,1888,1888.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_FANTASIO.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_FANTASIO.xml']",,,,,6.714285714285714,0.5164835164835161,0.816512059369202,14,12.0,1.0,47.0,3.0,1.549450549450549
fre001770,musset-il-faut-qu-une-porte-soit-ouverte-ou-fermee,musset-il-faut-qu-une-porte-soit-ouverte-ou-fermee,,,False,Musset,Il Faut qu'une Porte Soit Ouverte ou Fermée,Proverbe en un Acte,0,la-marquise|le-comte,1,0,2,1,1,0,0,213,0,,6471,6359,96,,1848.0,1876,1848.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ILFAUTQUUNEPORTE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_ILFAUTQUUNEPORTE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001060,musset-il-ne-faut-jurer-de-rien,musset-il-ne-faut-jurer-de-rien,Q3148527,,False,Musset,Il ne Faut Jurer de Rien,Proverbe,0,van-buck,8,0,10,2,1,7,0,511,22,0.0,15794,15573,240,,1848.0,1836,1836.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ILNEFAUTJURERDERIEN.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_ILNEFAUTJURERDERIEN.xml']",,,,,5.4,0.6000000000000001,0.8471428571428571,10,9.0,1.0,27.0,2.0,1.4
fre001768,musset-la-coupe-et-les-levres,musset-la-coupe-et-les-levres,,,False,Musset,La Coupe et les Lèvres,Poème dramatique en cinq actes et en vers.,0,frank,12,0,23,0,1,22,0,0,1348,,15734,12445,421,,1831.0,1867,1831.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_COUPE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_COUPE.xml']",,,,,7.739130434782608,0.351778656126482,0.854448081046546,23,18.0,1.0,89.0,4.0,1.8379446640316202
fre001767,musset-le-chandelier,musset-le-chandelier,,Comedy,False,Musset,Le Chandelier,Comédie en Trois Actes,0,fortunio,10,0,9,5,1,3,0,536,20,,16859,16668,197,,1848.0,1890,1848.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CHANDELIER.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_CHANDELIER.xml']",,,,,5.555555555555555,0.6944444444444441,0.8335978835978831,9,8.0,1.0,25.0,2.0,1.305555555555555
fre001772,musset-les-nuits,musset-les-nuits,,,False,Musset,Les Nuits,,0,le-poete,4,1,3,1,2,0,0,0,868,,6672,6611,0,,,1852,1852.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_NUITS.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_NUITS.xml']",,,,,1.333333333333333,0.6666666666666661,0.0,3,2.0,1.0,2.0,2.0,1.333333333333333
fre001061,musset-lorenzaccio,musset-lorenzaccio,Q639990,,False,Musset,Lorenzaccio,Drame,0,le-bourgeois,39,3,95,8,0,87,0,1245,13,0.0,39837,39106,1314,,,1834,1834.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_LORENZACCIO.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_LORENZACCIO.xml']",,,,,12.063157894736841,0.12833146696528502,0.859694938576776,95,33.0,2.0,573.0,4.0,2.562047207291423
fre001771,musset-louison,musset-louison,,Comedy,False,Musset,Louison,Comédie en deux actes et en vers,0,lisette|berthaud,24,0,6,2,3,1,0,3,1135,,10361,10067,178,,1849.0,1876,1849.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_LOUISON.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_LOUISON.xml']",,,,,4.0,0.8,0.9,6,5.0,1.0,12.0,2.0,1.2
fre001062,musset-nuit-venitienne,musset-nuit-venitienne,Q97694316,Comedy,False,Musset,La Nuit Vénitienne,Ou les Noces de Laurette,0,laurette|razetta|une-voix,3,1,13,2,1,10,0,253,0,0.0,6941,6803,345,,,1840,1840.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_NUITVENITIENNE.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_NUITVENITIENNE.xml']",,,,,8.307692307692308,0.6923076923076921,0.916083916083916,13,12.0,1.0,54.0,2.0,1.307692307692307
fre001773,musset-on-ne-saurait-penser-a-tout,musset-on-ne-saurait-penser-a-tout,,,False,Musset,On ne Saurait Penser à Tout,Proverbe en un acte et en prose,0,germain|le-marquis|la-comtesse,10,0,5,3,0,2,0,530,4,,9568,9432,203,,,1889,1889.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ONNESAURAITPENSERATOUT.xml', 'http://theatre-classique.fr/pages/documents/MUSSET_ONNESAURAITPENSERATOUT.xml']",,,,,3.6,0.9,0.9,5,4.0,1.0,9.0,2.0,1.1
fre001063,nadal-antiochus,nadal-antiochus,,Tragedy,False,Nadal,Antiochus,Ou les Maccabées.,0,antiochus,39,5,11,7,4,0,0,0,1534,,15314,13295,26,,1722.0,1723,1722.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_ANTIOCHUS.xml', 'http://theatre-classique.fr/pages/documents/NADAL_ANTIOCHUS.xml']",,,,,3.636363636363636,0.36363636363636304,0.7292207792207791,11,8.0,1.0,20.0,3.0,1.7636363636363632
fre001064,nadal-epouse-du-cantique,nadal-epouse-du-cantique,,,False,Nadal,L'Epouse du Cantique,"Paraphrase Selon l'Esprit des Pères, du Premier Chapitre du Cantique des Cantiques.",0,l-epouse|une-fille-de-sion|choeur-des-filles-de-sion,2,1,10,1,2,7,0,0,134,,1272,1143,0,,1734.0,1738,1734.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_EPOUSEDUCANTIQUE.xml', 'http://theatre-classique.fr/pages/documents/NADAL_EPOUSEDUCANTIQUE.xml']",,,,,6.6,0.7333333333333331,0.9,10,9.0,1.0,33.0,2.0,1.266666666666666
fre001065,nadal-esther,nadal-esther,,,False,Nadal,Esther,Divertissement Spirituel.,0,le-choeur|une-israelite,5,1,9,3,1,5,0,0,142,,1320,1128,3,,1734.0,1738,1734.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_ESTHER.xml', 'http://theatre-classique.fr/pages/documents/NADAL_ESTHER.xml']",,,,,3.555555555555555,0.44444444444444403,0.644444444444444,9,6.0,2.0,16.0,3.0,1.5
fre001066,nadal-herode,nadal-herode,,Tragedy,False,Nadal,Hérode,Tragédie Tirée de l'Ecriture Sainte.,0,herode|alexandre,37,5,11,7,4,0,0,0,1679,,15658,14366,14,,1709.0,1709,1709.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_HERODE.xml', 'http://theatre-classique.fr/pages/documents/NADAL_HERODE.xml']",,,,,3.636363636363636,0.36363636363636304,0.568831168831168,11,7.0,1.0,20.0,4.0,1.836363636363636
fre001067,nadal-mariamne,nadal-mariamne,,Tragedy,False,Nadal,Mariamne,Tragédie Tirée de l'Ecriture Sainte.,0,mariamne|herode|salome,41,5,9,6,3,0,0,0,1506,,14231,12940,66,,1725.0,1725,1725.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_MARIAMNE.xml', 'http://theatre-classique.fr/pages/documents/NADAL_MARIAMNE.xml']",,,,,3.777777777777777,0.47222222222222204,0.748148148148148,9,6.0,1.0,17.0,3.0,1.6111111111111112
fre001068,nadal-osarphis-moise,nadal-osarphis-moise,,Tragedy,False,Nadal,Osarphis,ou MOÏSE,0,osarphis,33,5,9,4,4,1,0,0,1594,,19972,14208,100,,,1738,1738.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_OSARPHISMOISE.xml', 'http://theatre-classique.fr/pages/documents/NADAL_OSARPHISMOISE.xml']",,,,,3.111111111111111,0.388888888888888,0.55026455026455,9,7.0,1.0,14.0,3.0,1.722222222222222
fre001069,nadal-paradis-terrestre,nadal-paradis-terrestre,,,False,Nadal,Le Paradis Terrestre,"Imité de Milton, poète anglais.",0,le-narrateur,4,1,8,2,1,5,0,0,167,,1382,1233,5,,1735.0,1735,1735.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_PARADISTERRESTRE.xml', 'http://theatre-classique.fr/pages/documents/NADAL_PARADISTERRESTRE.xml']",,,,,4.0,0.5714285714285711,0.8,8,6.0,1.0,16.0,3.0,1.5357142857142851
fre001070,nadal-saul,nadal-saul,,Tragedy,False,Nadal,Saül,Tragédie Tirée de l'Ecriture Sainte.,0,michol|saül|jonathas,39,5,9,5,2,2,0,0,1617,,16385,13830,23,,,1731,1731.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_SAUL.xml', 'http://theatre-classique.fr/pages/documents/NADAL_SAUL.xml']",,,,,4.444444444444445,0.555555555555555,0.7296296296296291,9,7.0,1.0,20.0,3.0,1.472222222222222
fre001071,nadaud-double-aveu,nadaud-double-aveu,,Comedy,False,Nadaud,Un Double Aveu,Scène pour Deux Jeunes Filles,0,jeanne|marie,1,0,2,0,2,0,0,0,161,,1169,1101,24,,,1896,1896.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_DOUBLEAVEU.xml', 'http://theatre-classique.fr/pages/documents/NADAUD_DOUBLEAVEU.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001072,nadaud-examen,nadaud-examen,,Comedy,False,Nadaud,L'Examen de Conscience d'une Jeune Fille,Comédie,0,la-jeune-fille,1,1,1,0,0,1,0,0,78,,533,488,0,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_EXAMEN.xml', 'http://theatre-classique.fr/pages/documents/NADAUD_EXAMEN.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001774,nadaud-le-conte-du-garde,nadaud-le-conte-du-garde,,,False,Nadaud,Le Conte du Garde,,0,un-garde,1,0,1,0,0,1,0,0,145,,1287,1248,4,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_CONTEDUGARDE.xml', 'http://theatre-classique.fr/pages/documents/NADAUD_CONTEDUGARDE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001073,nadaud-oraison-funebre,nadaud-oraison-funebre,,Comedy,False,Nadaud,L'Oraison Funèbre de Madame Bourgeois,,0,l-orateur,1,1,1,0,0,1,0,0,143,,1279,1248,4,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_ORAISONFUNEBRE.xml', 'http://theatre-classique.fr/pages/documents/NADAUD_ORAISONFUNEBRE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001074,nadaud-proverbe-manque,nadaud-proverbe-manque,,Comedy,False,Nadaud,Le Proverbe Manqué,,0,madame|monsieur,1,1,2,1,1,0,0,0,163,,1298,1276,10,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_PROVERBEMANQUE.xml', 'http://theatre-classique.fr/pages/documents/NADAUD_PROVERBEMANQUE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001075,nericault-glorieux,nericault-glorieux,,Comedy,False,Néricault-Destouches,Le Glorieux,Comédie en Cinq Actes et en Vers.,0,lisette|le-comte,50,5,12,7,2,3,0,0,2576,,23091,21282,260,,1732.0,1732,1732.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NERICAULT_GLORIEUX.xml', 'http://theatre-classique.fr/pages/documents/NERICAULT_GLORIEUX.xml']",,,,,6.333333333333333,0.575757575757575,0.713558201058201,12,10.0,1.0,38.0,3.0,1.469696969696969
fre001553,nittis-au-declin,nittis-au-declin,,,False,Nittis,Au Déclin,A Propos en un Acte et en Vers.,0,racine,9,0,5,2,1,2,0,0,355,,3221,2978,126,,1664.0,1895,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NITTIS_AUDECLIN.xml', 'http://theatre-classique.fr/pages/documents/NITTIS_AUDECLIN.xml']",,,,,2.4,0.6000000000000001,0.6000000000000001,5,4.0,1.0,6.0,2.0,1.4
fre001775,nivelle-amour-pour-amour,nivelle-amour-pour-amour,,Comedy,False,Nivelle de la Chaussée,Amour pour Amour,Comédie,0,zemire,30,0,10,6,0,4,0,0,1696,,14409,13872,167,,1742.0,1753,1742.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_AMOURPOURAMOUR.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_AMOURPOURAMOUR.xml']",,,,,2.4,0.266666666666666,0.683333333333333,10,4.0,3.0,12.0,2.0,1.25
fre001076,nivelle-ecole-des-amis,nivelle-ecole-des-amis,,Comedy,False,Nivelle de la Chaussée,Ecole des Amis,"Comedie en Vers, et en Cinq Actes.",0,aramont|monrose,57,5,8,4,2,2,0,0,2181,,18738,18416,95,,1737.0,1749,1737.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_ECOLEDESAMIS.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_ECOLEDESAMIS.xml']",,,,,4.5,0.642857142857142,0.8309523809523801,8,7.0,1.0,18.0,2.0,1.357142857142857
fre001077,nivelle-ecole-meres,nivelle-ecole-meres,,Comedy,False,Nivelle de la Chaussée,L'Ecole des Mères,En Cinq Actes et en Vers.,0,madame-argant,44,5,13,5,3,5,0,0,2366,,20668,19454,122,,1744.0,1745,1744.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_ECOLEMERES.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_ECOLEMERES.xml']",,,,,6.0,0.5,0.814996114996115,13,11.0,1.0,39.0,3.0,1.5128205128205119
fre001078,nivelle-fausse-antipathie,nivelle-fausse-antipathie,,Comedy,False,Nivelle de la Chaussée,La Fausse Antipathie,Comédie avec un Prologue et la Critique de cette Pièce.,1,le-genie,37,4,18,6,1,11,0,0,1558,,13585,12990,86,,1744.0,1734,1734.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_FAUSSEANTIPATHIE.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_FAUSSEANTIPATHIE.xml']",,,,,5.555555555555555,0.32679738562091504,0.8383838383838381,18,11.0,2.0,50.0,2.0,1.382716049382716
fre001079,nivelle-gouvernante,nivelle-gouvernante,,Comedy,False,Nivelle de la Chaussée,La Gouvernante,Comédie en vers et en Cinq Actes.,0,angelique,38,5,7,1,4,2,0,0,1945,,16887,16608,211,,1744.0,1773,1744.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_GOUVERNANTE.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_GOUVERNANTE.xml']",,,,,4.571428571428571,0.7619047619047611,0.866666666666666,7,6.0,1.0,16.0,2.0,1.2380952380952381
fre001080,nivelle-prejuge-a-la-mode,nivelle-prejuge-a-la-mode,,Comedy,False,Nivelle de la Chaussée,Le Préjugé à la Mode,Comédie en vers et en Cinq Actes,0,durval,50,5,12,6,3,3,0,0,2056,,18948,17831,376,,1735.0,1735,1735.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_PREJUGEALAMODE.xml', 'http://theatre-classique.fr/pages/documents/NIVELLE_PREJUGEALAMODE.xml']",,,,,6.0,0.5454545454545451,0.7984607984607981,12,11.0,1.0,36.0,2.0,1.4545454545454541
fre001081,nizas-sauvage-en-france,nizas-sauvage-en-france,,Comedy,False,Nizas,Le Sauvage en France,Comédie en 3 Actes,0,rosine,39,3,12,1,9,2,0,585,14,,17374,17017,50,,,1760,1760.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIZAS_SAUVAGEENFRANCE.xml', 'http://theatre-classique.fr/pages/documents/NIZAS_SAUVAGEENFRANCE.xml']",,,,,6.333333333333333,0.575757575757575,0.8907768157768151,12,11.0,1.0,38.0,2.0,1.424242424242424
fre001082,normand-claqueurs,normand-claqueurs,,Comedy,False,Normand,Les Claqueurs,Idylle moderne,0,dubattoir|galuchat,1,1,2,2,0,0,0,0,230,,1890,1842,73,,1894.0,1882,1882.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_CLAQUEURS.xml', 'http://theatre-classique.fr/pages/documents/NORMAND_CLAQUEURS.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001776,normand-les-petits-cadeaux,normand-les-petits-cadeaux,,Comedy,False,Normand,Les Petits Cadeaux,Comédie en un Acte,0,monsieur|le-domestique|madame,6,0,3,1,1,1,0,253,0,,3786,3682,288,,1875.0,1878,1875.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_PETITSCADEAUX.xml', 'http://theatre-classique.fr/pages/documents/NORMAND_PETITSCADEAUX.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre001083,normand-tentations-d-antoine,normand-tentations-d-antoine,,Comedy,False,Normand,Les Tentations d'Antoine,Monologue,0,antoine,1,1,1,1,0,0,0,0,116,,701,672,4,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_TENTATIONSDANTOINE.xml', 'http://theatre-classique.fr/pages/documents/NORMAND_TENTATIONSDANTOINE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001777,nougaret-il-n-y-a-plus-d-enfants,nougaret-il-n-y-a-plus-d-enfants,,Comedy,False,Nougaret,Il n'y A Plus d'Enfants,Comédie,0,several characters,18,0,9,7,1,1,0,316,0,,5643,5294,134,,1772.0,1772,1772.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NOUGARET_ILNYAPLUSDENFANTS.xml', 'http://theatre-classique.fr/pages/documents/NOUGARET_ILNYAPLUSDENFANTS.xml']",,,,,7.111111111111111,0.8888888888888881,0.9153439153439151,9,8.0,1.0,32.0,2.0,1.111111111111111
fre001084,onhet-aux-avants-postes,onhet-aux-avants-postes,,Comedy,False,Onhet,Aux Avant-Postes,Comédie en un Acte.,0,gaston|diane,5,1,4,0,0,4,0,2,504,,4827,4749,406,,1732.0,1883,1732.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ONHET_AUXAVANTSPOSTES.xml', 'http://theatre-classique.fr/pages/documents/ONHET_AUXAVANTSPOSTES.xml']",,,,,2.5,0.833333333333333,0.833333333333333,4,3.0,1.0,5.0,2.0,1.166666666666666
fre001085,ormoy-zelmis,ormoy-zelmis,,,True,d'Ormoy,"Zelmis, ou La Jeune Sauvage","Opera-Comique en un Acte, Mêlé d'Ariettes sur des Airs Connus.",0,almanzaïde|zelmis|mirville,8,0,3,1,2,0,0,91,217,,4868,4674,331,,,1780,1780.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ORMOY_ZELMIS.xml', 'http://theatre-classique.fr/pages/documents/ORMOY_ZELMIS.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre001086,ouville-absent-chez-soi,ouville-absent-chez-soi,,Comedy,False,Le Métel d'Ouville,L'Absent chez Soi,Comédie,0,several characters,41,5,10,6,4,0,0,0,2267,,20213,19571,148,,1642.0,1643,1642.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OUVILLE_ABSENTCHEZSOI.xml', 'http://theatre-classique.fr/pages/documents/OUVILLE_ABSENTCHEZSOI.xml']",,,,,9.0,1.0,1.0,10,9.0,1.0,45.0,1.0,1.0
